"NUMERO","Code_Rubrique","NP","LIB","MT","MOIS","ANNE","MOISAN","CODE","DAT","COMPT","DAF","DP"
"3097","","11","Dotation pour soins médicaux
","18500000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3098","","11","Collation aux cadres et agents pour l'encadrement des ressources propres (Mois d'Août 2024)
","6761000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3099","","11","Frais de déplacement mission N°053/2023 (MOMA et BANZULU)
","855000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3100","","11","Frais d'entretien Moquette (mois d'Août 2024)
","1004500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3101","","11","Frais de déplacement mission N°034/2024 (solde)
","1572187","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3102","","11","Collation pour travaux extraordinaire des agents ayant participé à la désinsectisation et
","710000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3103","","11","Frais de déplacement mission N°094/2024 (KADINDWE et ANGOVA)
","1552500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3104","","11","Collation des formateurs et transport
","1282500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3105","","11","collation aux membres de la commission de descipline
","1480000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3106","","11","Frais de déplacement mission N°060/2024 (KAPINGA, KIRONGOZI, MUYA)
","483000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3107","","11","Achat chaise, table et valve d'affichage pour le chef de bureau de l'entrepôt T.C.P.K
","2846500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3108","","11","Frais de nettoyage pour les 05 jeeps
","50000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3109","","11","Achat et réparation de l'imprimante de l'inspection des statistiques
","342000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3110","","11","Collation aux cadres et agents ayant travaillé à l'élaboration des statistiques des importation
","3980000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3111","","11","Collation de la réunion du Comité de suivi-évaluation de la mise en oeuvre du contrat de
","2312500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3112","","11","Achat de 02 batteries 150HA 12V pour le Bus N°0648
 ","1450000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3113","","11","Achat six ridaux stores pour le bureau de SDA
","716000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3114","","11","Achat 01 alternateur 24V pour BUS Leyland N°0648
","1740000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3115","","11","Frais de déplacement mission N°036/2024 (BAMWE, LURUMA, KULEMFUKA)
","517500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3116","","11","Achat 01 batterie 95HA 12V pour la jeep N°8237
","493000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3117","","11","Frais de déplacement mission N°063/2024
","1345500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3118","","11","collation pour travaux intensifs relatifs au rafraichissement de la peinture au secretariat du
","780000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3119","","11","collation aux cadres et agents pour travaux intensifs du 24/06/2024 relatifs à la 
","3620000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3120","","11","Collation aux cadres et agents pour travaux intensifs retrait de fonds du samedi15/06/2024
","410000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3121","","11","paiement factures de la REGIDESO Kin-Ville et Guichet Unique (Moid d'Août 2024)
","3497734","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3122","","11","collation aux cadres et agents ayant participé aux travaux de rafraichissement de bureaux
","1410000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3123","","11","Achat pièces de rechange pour la jeep N°4393
","1681000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3124","","11","Achat pièce de rechange pour la jeep N°8608
","1966000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3125","","11","Frais d'assainissement Guichet-Unique
","1140000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3126","","11","Frais de garnissage des sièges des véhicules 
","1250000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3127","","11","Achat et installation windows dans les ordinateurs de l'insp. des statistiques 
 ","950500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3128","","11","Achat cartes d'alimentation et entretien photocopieuses
","705600","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3129","","11","Frais de remplacement carreaux bureaux IFI, SDBLF et réception
","2950550","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3130","","11","Achat 02 batteries 9AH5
","885000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3131","","11","Achat pneus 750 R16
","5220000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3132","","11","Achat récipiants et matériels de nettoyage
","1020000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3133","","11","Frais d'alimentation et configuration réseaux Sydonia bureaux ITVPRO et ILP
","990500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3134","","11","Achat serrures de sécurités
","620000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3135","","11","Achat régulateurs de tension et carte mémoire Groupe électrogène Guichet-Unique
","3980000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3136","","11","Achat Unités de tambours pour photocopieuses
","1089900","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3137","","11","Achat feutres pour le DP
","290000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3138","","11","Frais de désinfection et dératisation bureaux TCPK et Guichet-Unique

","2805000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3139","","11","Frais d'entretien et réparation de la climatisation jeep N°4393
","725000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3140","","11","Achat chargeurs pour ordinateurs
","295000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3141","","11","Achat matelas pour les policiers de garde
","1160000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3142","","11","Achat extincteurs
","1000600","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3143","","11","Frais de réparation du système d'alimentation et achat rétroviseurs jeep N°8236
","1840000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3144","","11","Frais d'implémentation protocole réseau 
","814500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3145","","11","Achat malles pour archives
","2000000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3146","","11","Collation pour le contrôle des imprimés dans les fabriquesù
 ","2900000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3147","","11","Frais de rencontres locales 
","2400000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3148","","11","Frais de réliure dkifférents rapports et notes
","900000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3149","","11","Achat matériels électriques
","2600000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3150","","11","Achat boîtes de lait et autres articles
","650000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3151","","11","Achat toners
 ","4650000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3152","","11","Frais de menutention des archives
","2500000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3153","","11","Achat lubrifiant charroi-auto
","1500000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3154","","11","Frais de salubrité spéciale de la cour
","2000000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3155","","11","Collation pour le contrôle de droit de magasin dans les entrepôts
","2616500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3156","","11","Achat consommables informatiques
","4258500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3157","","11","Achat matériels de plomberie 
","970000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3158","","11","Achat produits d'entretien
","4850500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3159","","11","Achat 02 drapeaux 
","285000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3160","","11","Frais de réparation pneus véhicules
","250000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3161","","11","Achat 01 groupe électrogène de 5KVA
","4335000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3162","","11","Frais de rafraichissement peinture bureau fonds social
","980000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3163","","11","Achat imprimante HP LaserJet M130A
","2436000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3164","","11","Achat horloges bureaux
","350000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3165","","11","Achat disque dur externe 2 Tera
","685000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3166","","11","Frais de motivation aux aviseurs 
","1000000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3167","","11","Achat dispositif d'alerte d'incendie pour Sydonia
","920500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3168","","11","Achat courroies dentées pour la jeep N°4402
","804800","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3169","","11","Achat box pour internet
 ","600500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3170","","11","Frais d'impression cartes de visite
","290000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3171","","11","achat câble UTP catégorie 7
","1450000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3172","","11","Achat 01 rouleau presseur 
","492050","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3173","","11","Frais de réparation toiture et plafond bureau SDBLF
","3150000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3174","","11","Achat 02 splits 18000 BTU
","4250000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3175","","11","Achat lampe d'exposition pour photocopieuse 
","348000","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"3176","","11","Achat différentiel pour la jeep N°8780
","1645500","SEPTEMBRE","2024","","PROGRAMMATION EVE","20/09/2024 00:00:00","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE KANKU"
"4622","","11","Paiement factures de la Regideso Kin -Ville et Guichet-Unique(Mois de juillet 2025)","5126949,88","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4623","","11","Paiement facture IK service ,ramassase des immondices au Guichet-Unique(Mois de Juillet 2022)","308000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4624","","11","Paiement loyer bureau Mitendi (ois de Juillet 2025)","1120000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4625","","11","Frais d approvisionnement Frigos bureaux","1260000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4626","","11","Frais de salubrité de la cour","160000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4627","","11","Rétribution aux nettoyeurs","4500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4628","","11","Achat fourniture de bureaux","15200000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4629","","11","Achat produits d'entretien 
","5000000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4630","","11","Frais de déplacement pour raison de service de l'IRT
","5204000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4631","","11","Frais de dépôt et transmission des courriers secrétariats
","5200000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4632","","11","Frais de gardiennage bus Leyland 03648
","280000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4633","","11","Collation hebdomadaires aux policiers de garde
","1000000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4634","","11","Achat carburant charroi auto
","24885800","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4635","","11","Frais de transport aux nettoyeurs
","1380000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4636","","11","Frais de restauration aux policiers
","300000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4637","","11","Prime du comptable août 2025
","910000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4638","","11","Frais d'abonnement internetMicrocom, Orange et Airtel
","3560340","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4639","","11","Frais de fonctionnement bureau Lerexcom
","1500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4640","","11","Frais de fonctionnement Guichet Unique
","4500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4641","","11","Frais de fonctionnement bureau Beach Ngobila
","2500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4642","","11","Frais de fonctionnement bureau Nocafex
","1500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4643","","11","Frais de fonctionnement bureau SEP
","2500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4644","","11","Frais de fonctionnement Délégation syndicale
","2000000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4645","","11","Frais de fonctionnement bureau TCPK
","2500000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
"4646","","11","Frais de fonctionnement Secrétariat du DP
","2000000","AOUT","2025","","PROGRAMMATION EVE","13/08/2025 00:00:00","KASANGANDJO - WANDUMA","KABOMBO BADIABIABO","KALALA MASIMANGO"
