nbeo,code
8024,659800
8025,659800
8027,604300
8028,632831
8029,631000
8030,628100
8031,622210
3460,624000
3461,624000
3462,659800
3463,659800
3464,624000
3465,659800
3466,632831
3467,632831
8032,604710
8033,632831
8034,604720
8035,659800
8036,632831
8037,668340
8038,632831
8039,624000
8040,659800
8041,618120
8043,632831
8044,605200
8045,659800
8046,604210
8047,632860
8048,668340
3468,632831
3469,632831
3470,632831
3471,626530
3472,622210
3473,659800
3474,604300
3475,659800
8049,663841
8050,668340
96001,605200
6002,659800
6003,605200
6004,659800
6005,624000
6006,604130
6007,659800
6008,624000
6009,624000
6010,604720
6011,604720
6012,605200
598301,604210
8302,604130
8303,624000
8304,632540B
8305,604710
6014,604720
6015,659800
6015,624000
6016,659800
6017,604710
6018,604300
6019,604720
6020,604710
6021,659800
6022,659800
6023,663841
6024,624000
6025,604130
6026,624000
6027,632840
6028,618120
8219,659800
8220,661257
8221,638410
8222,632860
6029,663841
6030,618120
6031,631000
6032,659800
6033,632831
6034,668340
6035,668340
6036,604130
6038,632860
6039,618120
6040,659800
6041,618120
6042,618120
6043,618120
6045,618120
6046,659800
3476,659800
3477,604720
3478,663841
3479,659800
3480,604710
3481,604710
3482,624000
3483,632860
6047,624000
6048,659800
6049,624000
6050,628100
563820,624000
3821,604300
3822,604710
3823,626530
3824,632540B
3825,632540B
3826,632540B
3827,632540B
3828,632540B
3829,632540B
3830,632540B
3831,632540B
8223,618120
3832,618120
8224,604130
3484,604710
3485,604710
1856,632831
8225,659800
8226,632860
8227,605200
8228,604130
8229,604210
8230,604710
8231,624000
8232,663841
8233,659800
8234,659800
1857,632831
8235,659800
8236,624000
8237,618120
8238,631000
8239,624000
8240,624000
8241,624000
8242,624000
8243,624000
2695,663841
2696,604720
2697,659800
2698,624000
2699,659800
2700,628100
2701,659800
2702,663841
2703,628100
2705,604210
2706,605100
2707,624000
2708,624000
2709,663841
2710,632831
2711,604720
2712,659800
2713,632831
2714,632831
2715,632831
2716,632831
2717,632831
2718,632831
2719,632831
4729,626530
4730,632831
3410,628100
2720,632831
2721,632831
2722,659800
2723,659800
2724,618120
2725,624000
2726,632831
2727,604210
2728,624000
2729,624000
2730,628100
2731,618120
2733,626530
2734,663841
2735,622210
2641,659800
6351,604720
4731,632831
4732,632831
4733,632831
4734,632831
4735,632831
4333,632831
4334,632831
4335,632831
3835,663841
4336,632831
4337,632831
4338,632831
4339,632831
4340,632831
4341,632831
3486,632540B
3487,632540B
8306,659800
8307,663841
6143,663841
2738,632831
2739,632831
2740,632831
2741,668340
2742,604720
2743,663841
2744,663841
2745,638410
2746,638410
2747,663841
3488,632540B
3489,638410
3490,628100
3491,659800
3492,624000
3493,604300
3494,659800
3495,622210
8308,618120
8309,604710
3834,663841
8310,618120
8311,618120
2748,663841
2749,618120
2750,628100
2751,628100
2752,604300
2753,604130
2754,604710
2755,661272
3496,659800
3497,663841
3498,604710
3499,604720
3500,659800
3401,624000
3402,632860
3403,624000
8312,618120
8313,618120
8314,659800
8315,618120
8316,618120
8317,604210
8318,659800
19590,604720
9591,604710
9592,605200
9593,604210
9594,604210
9595,604720
9586,632831
9588,632831
9596,604210
8419,663841
9597,624000
9587,632831
9589,632831
8320,632831
8321,632831
8322,632831
8348,618120
3404,663841
3405,663841
3406,618120
3407,604210
3409,604300
3411,624000
3412,604710
3413,632831
8323,632831
8324,668340
8325,668340
8326,632831
8327,632831
8328,632831
8329,638410
8330,624000
8331,632540B
8332,632860
8333,628100
8334,624000
8335,618120
8336,663841
8337,618120
8338,618120
6144,632831
8339,618120
8340,618120
8341,618120
8342,632831
8343,632831
8344,668340
8345,659800
8346,624000
6145,632831
8347,632831
8349,659800
8139,663841
3414,632831
3415,659800
3416,618120
3418,663841
3419,604710
3420,604130
3421,659800
3422,604720
6146,632831
2756,659800
2757,624000
2758,632831
2759,632831
2760,632831
2761,632831
2762,632831
2763,604710
8351,605200
8352,659800
8353,659800
8357,604710
2764,632831
2765,632831
2766,618120
2767,632831
2768,618120
2769,618120
2770,618120
2771,624000
2772,632831
2773,604210
8354,659800
8355,659800
9598,604720
8356,604720
8360,632831
8364,604710
3423,604720
3424,604710
3425,663841
3426,624000
3427,618120
3428,663841
3429,628100
3430,659800
8373,632831
8374,632831
8375,618120
8376,604130
8377,604210
8378,604720
8379,632831
8380,632831
8381,632831
8382,632831
8383,632831
8384,632831
8385,663841
8386,618120
8387,628100
8388,618120
8389,604710
8390,628100
8391,605200
8392,632831
8393,663841
8394,604710
8395,632831
8396,618120
8397,618120
8398,618120
8399,618120
8400,618120
96451,618120
6452,659800
6453,604300
6454,632831
6455,632831
6456,632831
6457,632831
6458,632831
6459,632831
6460,659800
6461,659800
6462,659800
6463,659800
6464,659800
6465,604130
6466,632860
6467,659800
6468,624000
6469,624000
6470,624000
6471,632860
6472,624000
6473,624000
6474,604720
6475,604720
6476,624000
6477,604710
6478,604720
6479,605200
6480,624000
6481,604710
6482,604720
6483,605200
6484,624000
3431,663841
3242,632831
3243,632831
3244,632831
3245,632831
3246,632831
3247,632831
3248,632831
6485,624000
6486,624000
6487,604720
6488,659800
6490,604710
6492,624000
6493,605200
6082,659800
6494,604720
6495,659800
6496,604130
6497,631000
6498,659800
6499,604210
6500,604710
98051,622210
6147,632831
8053,659800
8054,618120
8055,632831
8056,632831
8057,632831
8058,632831
8059,632831
8060,632831
8061,632831
8062,604720
8063,624000
8064,624000
8065,624000
8066,624000
8067,624000
8068,624000
8069,624000
8070,605100
8071,626530
8072,624000
8073,628100
8074,624000
8075,632860
8076,624000
6148,632831
8077,624000
8078,624000
8079,624000
8080,624000
8081,604720
8082,624000
8083,628100
8084,659800
8085,663841
8086,604130
63836,604710
8087,663841
8088,659800
8089,604710
8090,624000
8091,659800
3249,632831
3250,632831
3432,618120
3433,632840
3434,618120
3435,626530
3436,604210
3437,668340
8093,663841
8095,659800
8096,604300
8097,604710
8098,628100
8099,628100
6081,661257
98100,628100
8101,663841
8102,659800
8103,632860
8104,659800
8105,638410
8106,659800
8107,618120
3438,663841
3439,668340
3440,632540B
3441,632540B
3443,659800
3444,604710
3445,632831
8108,663841
8109,604720
8110,638410
8111,663841
8112,632860
8113,663841
8114,632840
3446,632831
3448,605200
3449,659800
3450,604710
18560,659800
1877,604130
1882,659800
8116,618120
8117,618120
8118,618120
8119,618120
8120,618120
8121,659800
8122,632540B
8123,659800
1883,632831
1884,632831
1895,663841
3366,659800
4304,632831
1896,604720
3351,659800
3352,624000
3353,663841
3354,604710
3355,604720
3356,604130
3358,624000
3357,624000
3359,604710
3360,604710
3361,605200
3362,604720
3363,605200
3365,668340
4749,618120
4748,604720
3951,604720
3952,604300
3953,604710
3954,624000
3955,604210
3959,632860
3960,659800
3961,624000
3962,604710
3963,604130
3964,618120
3965,604130
3966,632831
3967,632831
3968,632831
3971,659800
3972,632831
3973,604210
3974,659800
3975,632831
3976,624000
3978,604130
3979,604130
3981,604300
3982,624000
3983,624000
3984,604720
3986,632831
3987,632831
3988,632831
8125,631000
1897,624000
1898,604130
8126,659800
8127,668340
8128,618120
8129,631000
8130,663841
8132,661272
8133,624000
8134,605200
8135,624000
8138,663841
8140,624000
8141,659800
8142,659800
8143,604710
8144,604710
8145,604720
8146,604710
8147,604210
8148,604300
8149,659800
96051,604720
1899,624000
1900,624000
4851,631000
4852,604300
4853,659800
4854,659800
4855,659800
4856,659800
6052,604710
6053,604130
6054,604210
6055,604710
6056,605200
6057,663841
6058,632860
6059,604720
6060,663841
6061,632831
6063,663841
6064,604720
6065,628100
6066,659800
6067,659800
6068,618120
4857,624000
4858,659800
4859,604210
4860,604300
4861,624000
6069,663841
6070,604710
6071,632540B
6072,632540B
6073,604710
6074,632540B
6075,632540B
6076,663841
63837,659800
6451,618120
6077,626530
6078,618120
6079,618120
6080,626530
8151,663841
8152,604710
8153,632831
8155,663841
8156,618120
8157,663841
8158,604710
8159,659800
8160,604720
8161,604130
8163,604710
8164,659800
8165,604710
8166,659800
8167,618120
8168,618120
8169,632540B
8170,604710
8171,618120
8173,618120
8174,638410
8175,632831
8176,624000
8177,668340
8178,604710
8179,659800
8180,618120
8181,631000
8182,618120
8184,659800
8185,604210
8186,663841
8187,668340
8188,659800
8190,604210
8191,659800
8193,604130
8194,659800
8195,604710
8196,624000
8197,659800
8198,624000
8199,628100
8200,659800
6101,659800
6102,618120
6103,604210
6104,622210
8183,604710
6105,604130
6192,618120
6106,659800
6107,618120
6108,604130
6109,638410
6149,632831
6150,632831
6151,663841
6152,663841
6153,628100
6156,618120
6157,663841
6158,663841
6159,663841
6160,659800
6161,632831
6162,632831
6163,632831
6164,632831
6165,632831
6166,632831
6167,632831
6168,632831
6169,668340
6170,668340
6171,659800
6172,659800
6173,659800
6174,632831
6175,632831
6176,632831
6177,632831
6178,632831
6179,632831
6180,632831
6181,659800
6182,628100
6183,618120
6184,628100
6185,663841
6186,659800
6187,604130
6188,659800
6189,604210
6190,604710
6191,663841
6192,659800
6193,659800
6194,659800
6195,624000
6196,663841
6197,624000
6198,624000
6199,624000
6200,624000
6201,628100
6202,604710
6203,604710
6204,604710
6205,663841
6206,628100
6207,628100
6208,663841
6209,663841
6210,604300
6211,624000
6212,604710
6213,604130
6214,659800
6215,604720
6216,624000
6217,605200
6218,604720
6219,604710
6220,604710
6221,605200
6222,624000
6223,604710
6224,604710
6225,604710
6226,604710
6227,604300
6228,659800
6229,624000
6230,659800
6231,604710
6232,631000
6233,624000
6234,624000
6235,624000
6236,624000
6237,624000
6238,659800
6239,659800
6240,632831
6241,659800
6242,638410
6243,659800
6244,659800
6245,604130
6246,632860
6247,604720
6248,659800
6249,624000
6250,605200
6251,605200
6252,659800
6253,659800
6254,659800
6255,659800
6256,659800
6257,659800
6258,659800
6259,604710
6260,659800
6262,659800
6263,626530
6265,618120
6266,618120
6267,618120
6268,663841
6269,626530
6270,604710
6271,659800
6272,605200
6273,604300
6274,626530
6275,628100
6276,632840
6277,618120
6278,618120
6279,604210
6280,618120
6081,663841
6282,618120
6283,618120
6284,604300
6285,618120
6352,604710
6353,659800
6354,604720
6355,605200
8244,624000
8245,659800
8246,618120
8247,618120
8248,632540A
8249,638410
8250,663841
8251,663841
8252,624000
8253,604130
8254,604710
8255,624000
8256,604710
8257,659800
8258,624000
8259,659800
8260,604300
8261,604720
8262,604710
8263,604710
40147,632540B
8264,604720
8265,659800
8266,659800
8267,624000
8268,659800
8270,628100
8271,604720
8272,624000
40151,618120
40152,618120
1978,618120
1980,618120
1981,659800
7165,632831
40148,632540B
40143,604720
40144,624000
40145,604710
40146,604130
40147,632540A
40148,632540A
8273,624000
8274,604720
8275,624000
8276,624000
8277,624000
8278,624000
8279,604720
8280,659800
8281,659800
8282,604710
8283,605100
8284,626530
8285,622210
8286,659800
8287,604130
8288,604720
8289,663841
8291,604720
8292,631000
40156,618120
40157,618120
40158,663841
40159,663841
40160,659800
40161,659800
40162,659800
40163,618120
40164,618120
8294,659800
8295,624000
8296,659800
8297,624000
8298,624000
8299,659800
8300,659800
6401,624000
6402,659800
6403,659800
6404,659800
6405,659800
6406,659800
6407,659800
6408,663841
6409,659800
6410,604710
6411,632831
6412,632831
6413,632831
6414,632831
6415,604300
6416,659800
6417,604720
6418,659800
6419,659800
6420,663841
6421,604710
6422,663841
6423,659800
6426,604710
6427,659800
6428,659800
6429,659800
6430,663841
6431,663841
6432,663841
6433,628100
6434,628100
6435,628100
6436,659800
6437,618120
6438,618120
6439,618120
6440,618120
6441,663841
6442,632840
6443,659800
6444,618120
6445,605200
6446,659800
6447,618120
6448,632831
6449,632831
6450,632831
7001,632831
7002,632831
7003,632831
7005,659800
7006,632831
7007,632831
7008,632831
7009,632831
7010,663841
7011,663841
7012,632831
7015,663841
7016,659800
7021,628100
7017,604720
7018,659800
7019,618120
7022,618120
7023,604710
7024,624000
7025,605200
7026,604710
7027,659800
7028,604720
7029,632831
8401,632860
8402,659800
8403,624000
8404,659800
8405,631000
8406,659800
8407,604130
8408,604720
8409,604720
8410,604710
8411,618120
8412,632540B
8413,632540B
8414,663841
8415,668340
8416,668340
8417,668340
8269,604210
8420,663841
8421,604130
8422,618120
8423,668340
8424,618120
8425,604210
8426,618120
8427,618120
8428,624000
8429,624000
8430,604210
8431,618120
8432,632831
8433,624000
8434,618120
8435,638410
8436,659800
8437,628100
8438,632540B
8439,632860
8441,632831
8442,628100
8443,632831
8444,632540B
8445,659800
8446,618120
8447,618120
8448,618120
8449,604710
8450,618120
7051,663841
7052,628100
7053,659800
7054,604710
7055,604710
7056,618120
7057,624000
7058,604720
7059,659800
7060,632831
7061,632831
7062,668340
7063,659800
7064,604210
7065,659800
7066,604710
7067,604210
7078,618120
7079,628100
7080,628100
7082,628100
7081,628100
7083,632831
7084,659800
7085,632831
7086,632831
7087,631000
7088,659800
7089,663841
7090,604130
7091,618120
7092,604720
7093,604710
7094,638410
7095,604130
7096,624000
7097,632860
7098,605200
7099,659800
7100,604720
8451,659800
8452,604130
8453,659800
8454,659800
8455,604210
8456,604710
8457,604710
8458,604710
8459,663841
8460,663841
8461,659800
8462,624000
8463,624000
8464,624000
8465,624000
8466,624000
8467,659800
8468,624000
8469,659800
8470,604710
8471,624000
8472,624000
8473,624000
8474,659800
8475,624000
8476,604720
8477,624000
8478,604300
8479,604720
8480,618120
8481,659800
8482,638410
8483,659800
8484,618120
8485,618120
8486,618120
8487,604720
8488,663841
8489,624000
8490,659800
8491,604210
8492,624000
8493,624000
8494,624000
8495,624000
8496,624000
8497,659800
8498,632831
8499,632831
8500,663841
8501,632831
8502,605100
8503,626530
8504,659800
8505,638410
8506,604710
8507,604300
8508,638410
8509,622210
8510,631000
8511,661257
8512,632831
8513,632831
8514,632831
8515,659800
8516,628100
8517,632831
8518,632831
8519,632831
8520,632831
8521,632831
8522,632831
8524,632831
8523,632831
8525,632831
8526,632831
8527,659800
8528,663841
8529,659800
8530,659800
8531,632831
8532,632831
8533,632831
8534,632831
8535,632831
8536,668340
8537,668340
8538,659800
8539,632831
8540,624000
8541,628100
8542,631000
8543,659800
8544,604710
8545,604710
8546,624000
8547,624000
8548,631000
40165,624000
40166,631000
40167,659800
40168,659800
40169,668340
40170,668340
40171,632831
40172,632831
40173,632831
40219,604710
40220,605200
40221,604720
40222,604210
40223,604720
40224,618120
40225,618120
40227,618120
40226,618120
8549,605200
7356,628100
6286,659800
6287,659800
6288,659800
6289,604130
6290,659800
6291,659800
6294,632540A
7276,618120
7756,604710
7755,659800
40174,668340
40175,632831
40176,604210
40177,605200
40178,618120
40179,663841
40180,632831
40181,632831
40182,604720
40228,618120
40229,618120
40230,618120
40231,663841
40232,668340
40233,604210
40235,659800
40236,659800
40237,631000
40238,618120
40239,604210
40240,618120
40241,618120
40242,618120
40243,618120
40244,618120
40245,663841
40246,618120
1708,604130
1716,618120
1757,618120
1758,632540B
1759,604720
1760,604710
1761,624000
1762,624000
40183,659800
40184,632831
40185,668340
40186,618120
40187,618120
40188,618120
40189,618120
40190,618120
40191,618120
40247,618120
40248,628100
40249,628100
40250,604300
1701,604210
1702,604720
1703,659800
1704,622210
1705,604130
8550,663841
8551,604210
8552,632860
8553,663841
8554,663841
8555,628100
8556,605200
8557,663841
8558,604130
8559,624000
8561,659800
8562,604720
8563,604710
8564,618120
8566,618120
8567,604710
8568,604300
8569,618120
8570,659800
8571,659800
8572,659800
8573,624000
8574,632831
8575,632831
8576,618120
8577,618120
8578,618120
8579,618120
8580,632840
8581,618120
8582,663841
8583,659800
8584,624000
8585,604720
8586,604720
8587,618120
8588,659800
8589,632831
8590,632831
8591,632831
8592,632831
8593,605200
8594,604210
8595,659800
8596,632860
8597,663841
8598,663841
8599,604710
8600,618120
7351,631000
7352,659800
7353,604720
7354,604720
7355,626530
6294,632540B
6292,604710
6293,632540B
7357,604710
7358,604720
7359,659800
7360,659800
7361,604720
7284,604710
7285,604710
7287,663841
9295,618120
6296,618120
6297,659800
6298,659800
6299,618120
6300,659800
7401,618120
7402,624000
7403,604720
7404,659800
7405,659800
7406,659800
7407,624000
7408,604710
7409,605200
7410,632831
7411,624000
7412,631000
7413,661272
7414,632831
7415,632831
7416,632831
7417,632831
7418,632831
7419,604720
7420,659800
7421,618120
7422,659800
7423,632831
7424,632831
7425,632831
7426,659800
7427,624000
7428,659800
7429,604710
7430,632540B
7431,632831
7432,659800
7433,604710
7434,618120
7435,618120
7436,618120
7437,628100
7438,618120
7439,638410
7440,618120
7441,632831
7442,632831
7443,632831
7444,632831
7445,632831
7446,604710
7447,624000
7448,632860
7449,604210
7450,631000
7454,632831
7455,668340
7456,618120
7457,618120
7465,668340
7466,668340
7467,668340
7468,668340
7469,668340
7470,668340
7471,668340
7472,663841
7473,632831
7474,632831
7475,628100
7476,628100
7477,628100
7478,628100
7479,628100
7480,628100
7482,632831
7483,632831
7484,659800
7485,632831
7486,632831
7487,632831
7488,632831
7489,632831
7490,632831
7491,659800
7492,604720
7493,628100
7494,604130
7495,604720
7496,624000
7497,659800
7498,604710
7499,659800
7500,663841
97201,618120
7202,604130
7203,624000
7204,632860
7205,659800
7206,605200
7207,604720
7208,659800
7209,604130
7210,659800
7211,659800
7212,659800
7213,604710
7214,604710
7215,604710
7216,604300
7217,659800
7218,618120
7219,605100
7220,626530
7221,604720
7222,659800
7223,663841
7224,659800
7225,604130
7226,624000
7227,604210
7228,624000
7229,663841
7230,604710
7231,604710
7232,604300
7233,659800
7234,604710
7235,624000
7236,624000
7237,604710
7238,624000
7239,624000
7240,624000
7241,604720
7242,604710
7243,632831
7244,632831
7245,632831
40193,618120
40193,604710
40194,618120
40195,618120
40196,663841
40197,618120
40198,604720
40199,663841
40200,659800
7247,622210
7246,632831
7248,659800
7249,659800
7250,605200
7251,663841
7252,663841
7254,659800
7253,604710
7255,624000
7256,624000
7259,659800
7260,618120
7261,638410
7262,632860
7263,624000
7264,631000
7265,624000
7266,624000
7267,624000
7268,624000
7269,659800
7270,604720
7271,661257
40201,659800
40205,604210
40206,618120
40207,604720
40208,632540A
40209,618120
40210,618120
40211,659800
40212,659800
7272,624000
7273,604710
7274,618120
7275,618120
7277,604710
7278,632831
7279,659800
7280,604130
7281,663841
7282,663841
7283,605200
7286,604720
7288,632831
7289,632831
7290,632831
7291,632831
7292,618120
7293,659800
7294,604710
7295,604720
7296,618120
7297,624000
7298,604710
7299,624000
7300,604720
97301,632831
7302,618120
7303,618120
7304,618120
7306,618120
7307,632831
7308,659800
7309,632831
7310,605200
7311,618120
7312,604710
7313,604720
7314,604710
7315,604300
7316,659800
7317,659800
7318,624000
7320,628100
7321,604720
7323,624000
7322,663841
7324,659800
7325,605200
7326,626530
7328,604710
7333,663841
7334,659800
7335,663841
7336,659800
40213,618120
40214,631000
40202,618120
40203,661257
40204,604710
40215,604130
40216,604710
40217,604720
40218,604710
7327,638410
7329,632540B
7337,618120
7330,618120
7342,626530
7343,604720
7344,663841
7631,624000
7345,659800
7339,632840
7338,659800
7340,618120
7346,663841
7347,618120
7348,604710
7349,632540B
7350,604710
7101,618120
7102,618120
7103,618120
7104,618120
7106,604210
7107,605200
7108,605200
7109,618120
7110,624000
7331,604720
7332,659800
7151,668340
7152,632831
7111,604710
7117,624000
7154,604710
7155,604720
7119,604720
7121,624000
7122,659800
7153,659800
7157,604210
7112,632831
7113,632831
7114,632831
7115,632831
7116,632831
7118,632831
7123,604720
7124,618120
7125,618120
7126,618120
7127,632860
7128,618120
7129,618120
7130,618120
6296,618120
6297,659800
6298,659800
6299,618120
6300,659800
3838,605200
6083,605200
7131,618120
7319,604210
7341,624000
7132,624000
7133,632831
7134,632831
7135,632831
7136,632831
7137,604710
7138,632831
7139,632831
7140,632831
7141,632831
7142,632831
7143,628100
7144,618120
7145,618120
7146,618120
7147,618120
7148,659800
7150,659800
7149,632831
7501,604720
7502,659800
7503,622210
7504,604130
7505,604710
7516,618120
7517,632860
7518,659800
7524,659800
7525,604210
7526,663841
7527,663841
7528,659800
7530,659800
7531,624000
7532,604710
7534,604720
7535,604210
7536,659800
7537,604130
7538,618120
7539,661257
7540,628100
7541,628100
7542,628100
7543,628100
7544,659800
7545,632860
7546,631000
7547,618120
7548,604720
7549,604720
7550,604130
7551,626530
7552,638410
7553,659800
7554,632860
7557,659800
7559,604710
7560,659800
7562,659800
7563,604300
7573,604720
7574,604720
7575,605200
7578,604130
7579,624000
7580,604130
7594,624000
7595,659800
7596,624000
7597,659800
7598,624000
7599,659800
7601,659800
7602,659800
7603,604710
7604,659800
7605,659800
7606,604710
7607,659800
7608,605200
7609,604720
7610,604710
7611,659800
7612,604710
6295,618120
7567,618120
7568,631000
7701,604720
7615,618120
7401,618120
7569,663841
7570,638410
7571,659800
7572,659800
7576,659800
7577,663841
7581,604710
7582,632840
7583,604720
7584,663841
7585,659800
7586,632831
7587,632831
7588,632831
7590,632831
7589,632831
7591,632831
7592,632831
7593,632831
7613,631000
7614,618120
7615,618120
7616,618120
7617,632831
7618,632831
7619,632831
7620,663841
7621,668340
7622,659800
7623,659800
7624,632831
7625,668340
7626,668340
7627,668340
7628,632831
7629,632831
7632,624000
7633,624000
7634,624000
7635,624000
7637,624000
7638,624000
7639,668340
7640,618120
7641,663841
7642,604300
7643,632831
7644,632831
7645,632831
7646,632831
7647,632831
7648,632831
7649,632831
7650,663841
7651,605100
7652,663841
7653,604710
7654,604720
7655,632831
1717,604130
1718,624000
1719,632860
1720,659800
1721,624000
1722,604720
1723,624000
1724,604130
1725,659800
7656,624000
7657,604130
7658,638410
7659,618120
7660,624000
7661,631000
7662,659800
7663,659800
7664,668340
7665,632831
7666,628100
7667,604710
7668,659800
7669,628100
7670,618120
7671,605200
7672,618120
7673,659800
7680,618120
7681,659800
7683,618120
7684,618120
7685,663841
7675,618120
7686,618120
7687,618120
7688,632840
7689,618120
7691,659800
7692,624000
7694,663841
7695,618120
7696,663841
7676,604720
7690,632831
7693,632831
7697,626530
19599,632831
19600,632831
7677,659800
7678,663841
7679,604720
7698,628100
7699,663841
7700,604300
7751,659800
7752,659800
7753,604710
7754,663841
7702,604210
7703,604210
7704,604130
7715,618120
7705,632831
7706,632831
7707,668340
7708,632831
7709,604710
7710,605200
7711,605200
7712,604720
7713,632831
7714,632831
7616,618120
7630,632831
7716,618120
7717,618120
7718,618120
7719,624000
7720,624000
7721,618120
7723,663841
7726,604720
7727,604710
7728,604720
7729,604300
7730,604300
7731,604710
7732,604210
7733,659800
7734,604130
7735,659800
7736,659800
7737,604210
7738,604710
7739,604720
7740,604720
7741,605200
7742,659800
7743,632860
7744,604710
7745,631000
7746,604720
7747,631000
7748,632540A
7749,604720
7750,624000
7801,632831
7802,632831
7803,632831
7804,604720
7805,624000
7806,632540B
7807,624000
7808,618120
7809,604130
7810,663841
7811,663841
7812,604710
7813,618120
7814,618120
7815,618120
7816,618120
7817,618120
7818,604710
7819,618120
7820,618120
7821,632860
7822,659800
7823,632831
7824,632831
7825,632831
7806,632831
7827,632831
7828,631000
7829,605200
7830,624000
7831,659800
7832,659800
7833,604720
7834,638410
7835,604210
7836,659800
7837,624000
7838,624000
7840,605200
7841,604710
7842,628100
7843,618120
7844,624000
7845,659800
7846,604710
7850,604210
7909,668340
7851,618120
7852,618120
7853,618120
7854,618120
7855,618120
7856,659800
7857,631000
7858,631000
7859,605200
7860,663841
7861,604710
7862,624000
7863,628100
7864,604210
7865,604720
7866,659800
7867,628100
7868,628100
7869,628100
7874,604130
7879,618120
7880,632540B
7881,663841
7882,628100
7883,605100
7884,626530
7885,659800
7886,622210
7890,604710
7891,618120
7892,628100
7893,632840
7894,624000
7895,618120
7896,632831
7897,632831
7910,663841
7911,659800
7912,632831
7721,618120
8701,604130
7913,632831
8702,624000
8703,631000
8704,663841
8705,659800
8706,638410
8707,604710
8708,605200
8709,659800
8710,663841
8711,605200
7724,638410
7914,632831
8712,604710
8713,604720
8714,624000
7898,632831
7899,632831
7900,632831
7901,632831
7902,631000
7903,604710
7904,632831
7905,663841
7906,618120
7907,663841
7908,659800
7915,632831
8715,604130
8716,659800
7916,632831
7917,632831
7918,668340
7919,632831
8717,605200
8718,624000
7920,668340
7922,604300
7923,604130
7924,624000
7925,632860
7926,605200
7927,659800
7928,604720
7929,659800
7930,604130
7931,631000
7932,618120
7933,618120
7934,618120
7935,618120
7936,631000
7937,659800
7938,604720
7939,624000
7940,659800
7941,604210
7942,663841
7943,663841
7944,604130
7945,604210
7946,604710
7947,604710
7948,659800
7949,604710
7950,659800
7951,659800
7952,605200
7953,604710
7954,659800
7955,659800
7956,604710
7957,659800
7958,659800
7959,632831
7960,632831
7961,632831
7962,632831
7963,632831
7964,668340
7965,632831
7966,632831
7967,632831
7968,604710
7969,631000
7970,631000
7971,659800
7972,663841
7973,618120
7974,632831
7975,624000
7976,624000
7981,605200
7982,626530
7983,663841
7984,618120
7985,618120
7986,632840
7987,618120
8719,624000
8720,624000
8721,659800
8722,631000
8724,638410
8725,638410
8726,624000
8727,624000
8728,659800
8729,604130
8730,628100
8731,659800
8732,659800
8733,605200
8734,659800
1726,604210
1727,663841
1728,624000
1729,604720
1730,604710
1731,604710
1732,604720
1733,604720
1734,624000
7977,604300
7978,659800
7980,631000
7826,632831
7722,631000
1735,624000
1736,663841
1737,663841
1738,659800
1739,632831
1740,632831
1741,668340
1742,605100
1743,618120
1763,604720
1764,604720
1765,604720
7847,624000
8735,604710
8736,624000
8737,604720
8738,604720
8739,604720
7848,618120
7849,604130
7989,632540B
7988,628100
7990,618120
8740,661272
8741,618120
8742,618120
8743,604710
8744,618120
8745,659800
8746,624000
8747,624000
8748,624000
8749,604720
8750,663841
8751,632831
8752,632831
8753,632831
8754,663841
8755,659800
8756,604710
8757,618120
8758,604710
8759,631000
8760,628100
8761,638410
8762,668340
8763,632831
8764,638410
8765,663841
8766,638410
8767,659800
8768,638410
8769,638410
8771,618120
8772,632831
8773,632831
8774,632831
8775,663841
8780,632831
8781,604710
8782,604710
8784,632831
8785,618120
8786,631000
8787,632860
8788,618120
8789,618120
8790,618120
8791,632831
1744,618120
1745,624000
1746,604210
1747,631000
1748,618120
1749,628100
1951,604130
1952,604710
1953,604720
1954,663841
1955,624000
1956,604710
1957,624000
1958,659800
1960,659800
1961,618120
1962,632831
8792,618120
8793,604710
8794,624000
8795,624000
8778,632831
8779,632831
1895,659800
1896,604720
1897,624000
1898,659800
1899,604710
1900,605200
1801,604720
1802,604720
1803,624000
1804,604710
1805,604210
1963,632831
1964,632831
1965,632831
1966,632831
1967,632831
1968,632831
1969,632831
1970,632831
1971,632831
8783,618120
8978,624000
8651,624000
8652,624000
1806,661257
1807,632831
1808,632831
1809,632831
1810,632831
1811,618120
1812,618120
1813,618120
1814,618120
1815,618120
1816,618120
8846,604300
1658,632831
1659,632831
1660,632831
1661,632831
1662,632831
1663,628100
1664,628100
1665,628100
1666,628100
1667,628100
1668,604130
8796,624000
8797,604710
8798,604720
1973,631000
1974,618120
1975,618120
1976,632840
1977,604710
1978,632831
1979,632831
1980,632831
1981,632831
8799,618120
8800,628100
8801,659800
8802,631000
8803,618120
8804,604720
8805,604720
8806,659800
8807,659800
1817,618120
1818,604210
1819,663841
1669,624000
1670,632860
1671,605200
1672,624000
1673,604720
1674,659800
1675,604130
1676,659800
1677,604210
1678,663841
1679,604130
8808,604710
8809,659800
8810,604710
8811,618120
8812,604300
8813,604210
8814,618120
8815,618120
8816,618120
1684,631000
1685,628100
1686,663841
1687,632831
1688,632831
1689,668340
1690,659800
1691,618120
853,624000
854,632840
855,659800
856,624000
857,624000
858,624000
859,624000
860,618120
861,659800
862,604300
863,604720
8817,618120
8818,624000
8819,618120
8820,632860
8821,604210
8822,604720
8823,659800
8824,659800
8825,631000
8826,663841
8827,604130
8828,604210
8829,618120
8830,661257
8831,605100
8832,659800
8833,622210
